entry_date,exit_date,direction,entry_price,exit_price,result,pnl_pips,hold_candles,cumulative_pips
2025-11-26 02:30:00,2025-11-26 02:35:00,Long,135.13659767605017,135.16659767605017,TP,3.0,1,-107.4965266465141
2025-11-26 04:00:00,2025-11-26 04:05:00,Short,135.15424942401253,135.12424942401253,TP,3.0,1,-104.4965266465141
2025-11-26 06:15:00,2025-11-26 06:20:00,Short,135.04314484120206,135.01314484120206,TP,3.0,1,-101.4965266465141
2025-11-26 10:00:00,2025-11-26 10:25:00,Short,135.06588432342807,135.03588432342806,TP,3.0,5,-98.4965266465141
2025-11-26 10:40:00,2025-11-26 10:50:00,Long,134.89599098203155,134.92599098203155,TP,3.0,2,-95.4965266465141
2025-11-26 11:00:00,2025-11-26 11:05:00,Long,134.58912657440496,134.61912657440496,TP,3.0,1,-92.4965266465141
2025-11-26 12:55:00,2025-11-26 13:10:00,Long,134.50267290144936,134.53267290144936,TP,3.0,3,-89.4965266465141
2025-11-26 13:15:00,2025-11-26 13:20:00,Short,134.53952365236717,134.50952365236716,TP,3.0,1,-86.4965266465141
2025-11-26 13:25:00,2025-11-26 13:30:00,Short,134.69524362606168,134.66524362606168,TP,3.0,1,-83.4965266465141
2025-11-26 15:20:00,2025-11-26 15:25:00,Long,134.73538855630332,134.76538855630332,TP,3.0,1,-80.4965266465141
2025-11-26 19:55:00,2025-11-26 20:05:00,Long,133.90815247835016,133.93815247835016,TP,3.0,2,-77.4965266465141
2025-11-26 20:30:00,2025-11-26 20:35:00,Long,133.95392855080397,133.98392855080397,TP,3.0,1,-74.4965266465141
2025-11-26 23:20:00,2025-11-26 23:25:00,Long,133.989899524278,134.019899524278,TP,3.0,1,-71.4965266465141
2025-11-26 23:30:00,2025-11-26 23:35:00,Short,134.14350624621105,134.11350624621105,TP,3.0,1,-68.4965266465141
2025-11-27 01:05:00,2025-11-27 01:10:00,Short,134.17031299118804,134.14031299118804,TP,3.0,1,-65.4965266465141
2025-11-27 02:55:00,2025-11-27 03:05:00,Short,133.99388974251775,133.96388974251775,TP,3.0,2,-62.4965266465141
2025-11-27 05:00:00,2025-11-27 05:50:00,Short,133.90360212367077,133.87360212367076,TP,3.0,10,-59.4965266465141
2025-11-27 06:50:00,2025-11-27 07:45:00,Long,133.8969930403074,133.59699304030738,SL,-30.0,11,-89.4965266465141
2025-11-27 09:15:00,2025-11-27 09:45:00,Long,133.29297952667605,133.32297952667605,TP,3.0,6,-86.4965266465141
2025-11-27 14:20:00,2025-11-27 14:25:00,Short,133.01074211320903,132.98074211320903,TP,3.0,1,-83.4965266465141
2025-11-27 14:30:00,2025-11-27 14:45:00,Long,132.87322151491162,132.90322151491162,TP,3.0,3,-80.4965266465141
2025-11-27 16:40:00,2025-11-27 17:05:00,Long,132.74943355972962,132.77943355972963,TP,3.0,5,-77.4965266465141
2025-11-27 19:35:00,2025-11-27 19:40:00,Long,132.85535770929258,132.88535770929258,TP,3.0,1,-74.4965266465141
2025-11-27 20:00:00,2025-11-27 20:05:00,Short,133.00896799305744,132.97896799305744,TP,3.0,1,-71.4965266465141
2025-11-27 21:10:00,2025-11-27 21:15:00,Short,133.38576696989716,133.35576696989716,TP,3.0,1,-68.4965266465141
2025-11-27 23:15:00,2025-11-27 23:20:00,Long,133.37372973738445,133.40372973738445,TP,3.0,1,-65.4965266465141
2025-11-27 23:25:00,2025-11-27 23:30:00,Long,133.40381563231006,133.43381563231006,TP,3.0,1,-62.4965266465141
2025-11-28 06:20:00,2025-11-28 06:25:00,Long,132.80073568445866,132.83073568445866,TP,3.0,1,-59.4965266465141
2025-11-28 08:35:00,2025-11-28 08:45:00,Long,132.69842895494517,132.72842895494517,TP,3.0,2,-56.4965266465141
2025-11-28 12:25:00,2025-11-28 12:30:00,Long,132.83188985662372,132.86188985662372,TP,3.0,1,-53.4965266465141
2025-11-28 13:20:00,2025-11-28 13:25:00,Long,132.72365840059564,132.75365840059564,TP,3.0,1,-50.4965266465141
2025-11-28 19:00:00,2025-11-28 19:05:00,Long,132.63848531139294,132.66848531139294,TP,3.0,1,-47.4965266465141
2025-11-28 19:15:00,2025-11-28 19:20:00,Short,132.76082719634923,132.73082719634922,TP,3.0,1,-44.4965266465141
2025-11-28 19:40:00,2025-11-28 19:45:00,Long,132.70353764317287,132.73353764317287,TP,3.0,1,-41.4965266465141
2025-11-28 19:50:00,2025-11-28 20:00:00,Long,132.69669582965682,132.72669582965682,TP,3.0,2,-38.4965266465141
2025-11-28 20:05:00,2025-11-28 20:55:00,Short,132.79105595460942,132.76105595460942,TP,3.0,10,-35.4965266465141
2025-11-29 02:00:00,2025-11-29 02:05:00,Long,132.39850966906045,132.42850966906045,TP,3.0,1,-32.4965266465141
2025-11-29 07:05:00,2025-11-29 07:20:00,Long,132.23522578720474,132.26522578720474,TP,3.0,3,-29.4965266465141
2025-11-29 11:20:00,2025-11-29 11:25:00,Short,132.59610199272353,132.56610199272353,TP,3.0,1,-26.4965266465141
2025-11-29 14:40:00,2025-11-29 14:50:00,Long,132.11804753367784,132.14804753367784,TP,3.0,2,-23.4965266465141
2025-11-29 21:05:00,2025-11-29 21:10:00,Long,131.7358652516629,131.7658652516629,TP,3.0,1,-20.4965266465141
2025-11-29 21:15:00,2025-11-29 21:20:00,Long,131.64772424507487,131.67772424507487,TP,3.0,1,-17.4965266465141
2025-11-29 23:40:00,2025-11-29 23:55:00,Long,132.1121664889363,132.1421664889363,TP,3.0,3,-14.496526646514099
